instance_id,benchmark,family,arch,domain,axis,n_samples,dist_preset,atau_width,proj_dim,eta,u_mode,u_tau,seed,component,value,na_reason,wall_time_s
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,5,a_tau,3.044522437723423,,4.604
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,6,margin_hat_min,0.8342132568359375,,34.642
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,6,d_eff,11.606792341031644,,34.642
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,6,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,6,a_tau,2.5649493574615367,,3.568
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,7,margin_hat_min,0.8342132568359375,,43.846
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,7,d_eff,11.584711262384308,,43.846
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,7,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,200,current_mixture,0.1,10,1e-12,width,0.0,7,a_tau,2.772588722239781,,5.533
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,0,margin_hat_min,0.8342132568359375,,66.35
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,0,d_eff,11.5010557561012,,66.35
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,0,g_ibp,1.1432020632497137e-06,,0.005
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,0,a_tau,3.5263605246161616,,7.012
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,1,margin_hat_min,0.8342132568359375,,38.368
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,1,d_eff,11.47584062037494,,38.368
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,1,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,1,a_tau,3.784189633918261,,3.988
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,2,margin_hat_min,0.8342132568359375,,84.762
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,2,d_eff,11.461903850223134,,84.762
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,2,g_ibp,1.1432020632497137e-06,,0.005
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,2,a_tau,3.5263605246161616,,9.993
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,3,margin_hat_min,0.8342132568359375,,73.691
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,3,d_eff,11.479433808547752,,73.691
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,3,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,3,a_tau,3.58351893845611,,7.729
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,4,margin_hat_min,0.8342132568359375,,70.838
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,4,d_eff,11.47156936021787,,70.838
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,4,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,4,a_tau,3.688879454113936,,6.772
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,5,margin_hat_min,0.8342132568359375,,85.31
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,5,d_eff,11.412018311268609,,85.31
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,5,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,5,a_tau,3.6375861597263857,,9.466
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,6,margin_hat_min,0.8342132568359375,,78.974
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,6,d_eff,11.451826718809524,,78.974
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,6,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,6,a_tau,3.4339872044851463,,9.039
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,7,margin_hat_min,0.8342132568359375,,86.189
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,7,d_eff,11.479076902920893,,86.189
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,7,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,400,current_mixture,0.1,10,1e-12,width,0.0,7,a_tau,3.49650756146648,,9.384
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,0,margin_hat_min,0.8342132568359375,,131.589
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,0,d_eff,11.432686611850682,,131.589
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,0,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,0,a_tau,4.04305126783455,,18.065
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,1,margin_hat_min,0.8342132568359375,,107.961
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,1,d_eff,11.442532752255536,,107.961
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,1,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,1,a_tau,4.219507705176107,,14.833
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,2,margin_hat_min,0.8342132568359375,,119.988
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,2,d_eff,11.396259656609258,,119.988
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,2,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,2,a_tau,4.143134726391533,,14.736
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,3,margin_hat_min,0.8342132568359375,,108.06
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,3,d_eff,11.406623847364903,,108.06
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,3,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,3,a_tau,4.189654742026425,,14.346
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,4,margin_hat_min,0.8342132568359375,,116.545
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,4,d_eff,11.440195449867163,,116.545
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,4,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,4,a_tau,4.356708826689592,,14.306
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,5,margin_hat_min,0.8342132568359375,,130.91
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,5,d_eff,11.40999870512423,,130.91
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,5,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,5,a_tau,4.158883083359672,,17.51
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,6,margin_hat_min,0.8342132568359375,,133.775
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,6,d_eff,11.374061547835794,,133.775
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,6,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,6,a_tau,4.02535169073515,,18.793
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,7,margin_hat_min,0.8342132568359375,,135.92
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,7,d_eff,11.435465300195604,,135.92
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,7,g_ibp,1.1432020632497137e-06,,0.006
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,800,current_mixture,0.1,10,1e-12,width,0.0,7,a_tau,4.060443010546419,,17.958
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,0,margin_hat_min,0.8342132568359375,,192.566
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,0,d_eff,11.387426280907777,,192.566
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,0,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,0,a_tau,4.653960350157523,,32.639
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,1,margin_hat_min,0.8342132568359375,,209.608
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,1,d_eff,11.393028790250115,,209.608
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,1,g_ibp,1.1432020632497137e-06,,0.009
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,1,a_tau,4.7535901911063645,,47.613
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,2,margin_hat_min,0.8342132568359375,,200.023
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,2,d_eff,11.36119830986148,,200.023
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,2,g_ibp,1.1432020632497137e-06,,0.004
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,2,a_tau,4.6443908991413725,,41.102
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,3,margin_hat_min,0.8342132568359375,,209.15
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,3,d_eff,11.39723983058787,,209.15
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,3,g_ibp,1.1432020632497137e-06,,0.007
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,3,a_tau,4.68213122712422,,57.286
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,4,margin_hat_min,0.8342132568359375,,247.606
ep3,sweep_all,Constant-on-Box,MLP,synthetic,N,1600,current_mixture,0.1,10,1e-12,width,0.0,4,d_eff,11.413357603251542,,247.606
