instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
ep1,Constant-on-Box,sweep_all,synthetic,2.286404126499427e-06,0.0,0.8342132568359375,4.174387269895637,11.583120338677675,0,-0.005090916782445504,0.026421137198788344,-0.024870834972222512,0.03742658679362414
ep2,Constant-on-Box,sweep_all,synthetic,2.286404126499427e-06,0.0,0.8342132568359375,3.871201010907891,11.518533045298632,0,-0.007892477457012851,0.01946519962990687,-0.03828362234225503,0.025093076292149373
ep3,Constant-on-Box,sweep_all,synthetic,2.286404126499427e-06,0.0,0.8342132568359375,3.8501476017100584,11.475120634456077,0,-0.005090916782445504,0.019477478060627017,-0.02494306629422172,0.017935595711578965
ep4,Constant-on-Box,sweep_all,synthetic,2.286404126499427e-06,0.0,0.8342132568359375,3.8501476017100584,11.49491981588316,0,-0.006065176951612476,0.016900337404620235,-0.026476138443032354,0.01896945238698143
ep5,Constant-on-Box,sweep_all,synthetic,2.286404126499427e-06,0.0,0.8342132568359375,3.7376696182833684,11.487031996304758,0,-0.012785110788183875,0.016617313128709486,-0.03045840560260556,0.021494605536997443
dc_cnn1,Deep Contractive,sweep_all,synthetic,0.29525089633840584,0.5052083333333334,0.3315001428127289,6.343880434126331,41.95219152357433,0,-0.16672481118772606,0.22519431714503116,-0.7990225402966143,0.023717534332409473
dc_cnn2,Deep Contractive,sweep_all,synthetic,0.7123952402766708,0.6591796875,0.47263234853744507,6.396929655216146,37.97582378402239,0,0.0013795410191785994,0.1026662426208541,-0.40681989075176406,0.052269330294056233
dc_cnn3,Deep Contractive,sweep_all,synthetic,0.9850380977279286,0.7668805803571429,10.468107223510742,6.396929655216146,23.212880717961614,0,0.002140353676943837,0.0029575613094805857,-0.002265320714211477,0.009568548414870247
dc_cnn4,Deep Contractive,sweep_all,synthetic,0.9984251374703114,0.8136935763888888,62.075225830078125,5.8971538676367405,9.360603413887674,0,0.004242261170847921,0.0038524188099814554,-0.0017659200562746941,0.009566629146227388
dc_cnn5,Deep Contractive,sweep_all,synthetic,0.9994104418935394,0.8481889204545454,1348.24853515625,5.147494476813453,3.2119489935190253,0,-0.0004104328867927619,0.00770880532581476,-0.006990783583588437,0.01247692506628201
dc_cnn6,Deep Contractive,sweep_all,synthetic,0.23767183021733965,0.4772135416666667,0.22608405351638794,6.16541785423142,41.50934764154548,0,-0.11755336115085067,0.2197405390069183,-0.7828502542631511,0.035796613928866496
dc_cnn7,Deep Contractive,sweep_all,synthetic,0.8274552231690688,0.710546875,0.8451133966445923,6.396929655216146,39.2457565097209,0,-0.01520101100707074,0.11409967194062508,-0.3534925202183042,0.07288828415341643
dc_cnn8,Deep Contractive,sweep_all,synthetic,0.9867620318228085,0.7791573660714286,8.553570747375488,6.375024819828097,17.94473593241768,0,0.00021609900329126958,0.0015321378853708103,-0.00234924598263939,0.0038518788435235123
dc_cnn9,Deep Contractive,sweep_all,synthetic,0.9987761905331464,0.8228081597222222,76.32766723632812,5.793013608384144,6.272782855121132,0,0.00021609900329126958,0.0029430059194644554,-0.002327513811906356,0.009611816546441158
dc_cnn10,Deep Contractive,sweep_all,synthetic,0.9993452371762654,0.8495205965909091,1935.6729736328125,5.627621113690637,6.340789936275357,0,0.00021609900329126958,0.009651868264861438,-0.005503947310338305,0.023067386627613855
dc_cnn11,Deep Contractive,sweep_all,synthetic,0.9850381129895466,0.7668805803571429,2.317404270172119,6.376726947898627,19.053018164292585,0,8.889302503021731e-05,0.001744293462946008,-0.00329971359129873,0.003661652514251306
dc_cnn12,Deep Contractive,sweep_all,synthetic,0.9850380974792683,0.7668805803571429,5.163605690002441,6.396929655216146,22.06279915582158,0,0.001579626492696992,0.0025136884472196073,-0.0020063231262563035,0.007507685657854146
dc_cnn13,Deep Contractive,sweep_all,synthetic,0.9850380731925956,0.7668805803571429,10.468090057373047,6.391917113392602,23.89516057263167,0,0.004089858729157458,0.0019392833505810574,-0.002175100502660526,0.005842580798121654
dc_cnn14,Deep Contractive,sweep_all,synthetic,0.9850380891334896,0.7668805803571429,14.479532241821289,6.391917113392602,23.382237286391646,0,0.0007527402786927035,0.0019362066229792723,-0.0015104909518709056,0.006344826363091519
dc_cnn15,Deep Contractive,sweep_all,synthetic,0.9850380992299411,0.7668805803571429,17.448963165283203,6.3784261836515865,19.157606227218494,0,-0.00022542059094313063,0.0017916752895366609,-0.0024897494127388083,0.004683042103724069
dc_cnn16,Deep Contractive,sweep_all,synthetic,0.9867620369774666,0.7791573660714286,1.8935675621032715,6.396929655216146,25.12383817689305,0,0.004335823389727688,0.0026196114880239,-0.00139968829483192,0.008730256846940631
dc_cnn17,Deep Contractive,sweep_all,synthetic,0.9867620558512772,0.7791573660714286,4.219228744506836,6.375024819828097,18.69648163233593,0,0.00035661068568574304,0.0016412073267000607,-0.002785782099431962,0.003745349022231284
dc_cnn18,Deep Contractive,sweep_all,synthetic,0.986762024443015,0.7791573660714286,8.553565979003906,6.375024819828097,17.871393614370323,0,0.0005174686680820412,0.0014019558592900253,-0.0026942130821671234,0.0027489783136115235
dc_cnn19,Deep Contractive,sweep_all,synthetic,0.9867620313267818,0.7791573660714286,11.831341743469238,6.385194398997726,22.362671911572995,0,-0.0002869540277397923,0.0016755442711276632,-0.002016021022711444,0.0041324313304674535
dc_cnn20,Deep Contractive,sweep_all,synthetic,0.9867620177377672,0.7791573660714286,14.257664680480957,6.396929655216146,24.88881182819812,0,1.4882967467607028e-05,0.002546006369014788,-0.0007202148915363959,0.008336368279426359
dc_cnn21,Deep Contractive,sweep_all,synthetic,0.9769852161005629,0.7668805803571429,10.554375648498535,6.396929655216146,22.178626806420034,0,9.027071320558242e-05,0.002269137983698995,-0.0011504233942880148,0.00822294702021782
dc_cnn22,Deep Contractive,sweep_all,synthetic,0.9850381113586343,0.7668805803571429,10.468116760253906,6.391917113392602,22.012932678353128,0,0.004089858729157458,0.0019965587777546895,-0.001885571500874929,0.006407115531024006
dc_cnn23,Deep Contractive,sweep_all,synthetic,0.9850381154478411,0.7668805803571429,10.468119621276855,6.386879319362645,21.56916490542023,0,0.002267484564023717,0.001496886191594319,-0.002602242140571918,0.0035400337722835094
