instance_id,status,wall_time_s,rc,construction,seed
dc_cnn48,UNSAT,246.394166,0,cnn.deep_contractive_cnn,1
dc_cnn49,UNSAT,246.462201,0,cnn.deep_contractive_cnn,1
dc_cnn50,UNSAT,264.690282,0,cnn.deep_contractive_cnn,1
pb_cnn_1,UNSAT,80.510134,0,cnn.cnn_paired_bias,0
pb_cnn_2,UNSAT,289.602324,0,cnn.cnn_paired_bias,0
pb_cnn_3,UNSAT,85.654204,0,cnn.cnn_paired_bias,0
pb_cnn_4,TIMEOUT,600.822248,124,cnn.cnn_paired_bias,0
pb_cnn_5,UNSAT,517.091285,0,cnn.cnn_paired_bias,0
pb_cnn_6,UNSAT,97.798201,0,cnn.cnn_paired_bias,1
pb_cnn_7,UNSAT,101.366405,0,cnn.cnn_paired_bias,1
pb_cnn_8,UNSAT,104.330370,0,cnn.cnn_paired_bias,1
pb_cnn_9,UNSAT,104.222370,0,cnn.cnn_paired_bias,1
pb_cnn_10,UNSAT,103.410507,0,cnn.cnn_paired_bias,1
pb_cnn_11,UNSAT,92.126414,0,cnn.cnn_paired_bias,0
pb_cnn_12,UNSAT,83.578110,0,cnn.cnn_paired_bias,0
pb_cnn_13,UNSAT,90.826398,0,cnn.cnn_paired_bias,0
pb_cnn_14,TIMEOUT,600.754603,124,cnn.cnn_paired_bias,0
pb_cnn_15,TIMEOUT,600.699283,124,cnn.cnn_paired_bias,0
pb_cnn_16,UNSAT,58.971152,0,cnn.cnn_paired_bias,1
pb_cnn_17,UNSAT,103.082163,0,cnn.cnn_paired_bias,1
pb_cnn_18,UNSAT,72.878341,0,cnn.cnn_paired_bias,1
pb_cnn_19,TIMEOUT,600.677245,124,cnn.cnn_paired_bias,1
pb_cnn_20,TIMEOUT,600.687345,124,cnn.cnn_paired_bias,1
pb_cnn_21,UNSAT,237.371068,0,cnn.cnn_paired_bias,0
pb_cnn_22,UNSAT,209.454180,0,cnn.cnn_paired_bias,0
pb_cnn_23,UNSAT,87.842251,0,cnn.cnn_paired_bias,0
pb_cnn_24,UNSAT,85.750311,0,cnn.cnn_paired_bias,0
pb_cnn_25,UNSAT,97.478541,0,cnn.cnn_paired_bias,0
pb_cnn_26,UNSAT,98.242296,0,cnn.cnn_paired_bias,1
pb_cnn_27,UNSAT,91.498351,0,cnn.cnn_paired_bias,1
pb_cnn_28,UNSAT,95.573064,0,cnn.cnn_paired_bias,1
pb_cnn_29,UNSAT,84.278583,0,cnn.cnn_paired_bias,1
pb_cnn_30,UNSAT,65.920969,0,cnn.cnn_paired_bias,1
pb_cnn_31,UNSAT,85.966089,0,cnn.cnn_paired_bias,0
pb_cnn_32,UNSAT,87.878418,0,cnn.cnn_paired_bias,0
pb_cnn_33,UNSAT,288.554431,0,cnn.cnn_paired_bias,0
pb_cnn_34,UNSAT,111.830260,0,cnn.cnn_paired_bias,0
pb_cnn_35,UNSAT,86.830511,0,cnn.cnn_paired_bias,1
pb_cnn_36,UNSAT,87.262250,0,cnn.cnn_paired_bias,1
pb_cnn_37,UNSAT,101.354536,0,cnn.cnn_paired_bias,1
pb_cnn_38,UNSAT,112.042377,0,cnn.cnn_paired_bias,1
pb_cnn_39,UNSAT,81.690421,0,cnn.cnn_paired_bias,0
pb_cnn_40,TIMEOUT,600.766574,124,cnn.cnn_paired_bias,0
pb_cnn_41,TIMEOUT,600.911332,124,cnn.cnn_paired_bias,0
pb_cnn_42,TIMEOUT,600.967373,124,cnn.cnn_paired_bias,0
pb_cnn_43,UNSAT,90.387357,0,cnn.cnn_paired_bias,1
pb_cnn_44,TIMEOUT,600.694568,124,cnn.cnn_paired_bias,1
pb_cnn_45,TIMEOUT,600.519325,124,cnn.cnn_paired_bias,1
pb_cnn_46,TIMEOUT,601.019428,124,cnn.cnn_paired_bias,1
ld1,UNSAT,74.062638,0,attention.linear_dominance,1
ld2,UNSAT,68.350036,0,attention.linear_dominance,1
ld3,UNSAT,72.406226,0,attention.linear_dominance,1
ld4,UNSAT,76.842113,0,attention.linear_dominance,2
ld5,UNSAT,76.802267,0,attention.linear_dominance,2
ld6,UNSAT,79.782510,0,attention.linear_dominance,2
ld7,UNSAT,71.717098,0,attention.linear_dominance,3
ld8,UNSAT,61.968707,0,attention.linear_dominance,3
ld9,UNSAT,75.354345,0,attention.linear_dominance,3
ld10,UNSAT,70.255847,0,attention.linear_dominance,4
ld11,UNSAT,70.886618,0,attention.linear_dominance,4
ld12,UNSAT,53.270037,0,attention.linear_dominance,4
ld13,UNSAT,46.886587,0,attention.linear_dominance,5
ld14,UNSAT,74.380965,0,attention.linear_dominance,5
ld15,UNSAT,78.581885,0,attention.linear_dominance,5
ld16,UNSAT,76.074311,0,attention.linear_dominance,6
ld17,UNSAT,55.146341,0,attention.linear_dominance,6
ld18,UNSAT,72.109142,0,attention.linear_dominance,6
fp1,UNSAT,142.330286,0,attention.fixed_pattern,1
fp2,UNSAT,124.082279,0,attention.fixed_pattern,1
fp3,UNSAT,135.794276,0,attention.fixed_pattern,1
