verifier,scenario,feature,std_coef,odds_ratio,nonzero_freq,sign_consistency,median_coef
neuralsat,combined,max_hidden_width,1.1791535095657715,3.251620571883103,1.0,1.0,1.37990406185755
neuralsat,combined,onnx_file_bytes,0.48908836349525076,1.6308288189894948,0.9166666666666666,1.0,0.3548486021899345
neuralsat,combined,arch_MLP,0.15055595082180426,1.1624803450142351,0.6666666666666666,0.8,0.01873583265622685
neuralsat,combined,arch_CNN,-0.141455883079089,0.868093472351181,0.65,0.7692307692307693,-0.0028292911149828187
neuralsat,combined,arch_ATTENTION,-0.2821726454009476,0.7541434738908561,1.0,1.0,-0.24144724339621526
neuralsat,combined,arch_POLYNOMIAL,0.2222121925764886,1.2488363435527643,0.8333333333333334,0.94,0.23308578138470248
neuralsat,combined,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
neuralsat,combined,arch_OTHER,0.0,1.0,0.0,0.0,0.0
neuralsat,combined,has_conv,-0.141455883079089,0.868093472351181,0.65,0.7692307692307693,-0.0028292911149828187
neuralsat,combined,has_softmax,-0.2821726454009476,0.7541434738908561,1.0,1.0,-0.24144724339621526
neuralsat,combined,has_add_residual,0.07155930089557216,1.074181848758258,0.8666666666666667,1.0,0.19241382633977033
neuralsat,combined,has_pow,0.2222121925764886,1.2488363435527643,0.8333333333333334,0.94,0.23308578138470248
neuralsat,combined,margin_hat_min,0.6541287672241837,1.9234660005413609,1.0,0.9666666666666667,0.6359290515124796
neuralsat,combined,g_ibp,0.28044691656231535,1.3237212731216292,0.9166666666666666,0.8909090909090909,0.4215352032403572
neuralsat,combined,unstable_fraction,2.0541694188533293,7.800356352370654,1.0,1.0,2.0866020122850193
neuralsat,combined,a_tau,0.31823389002244545,1.3746977517173915,0.9166666666666666,0.9454545454545454,0.3364881596249842
neuralsat,combined,d_eff,0.5432397449423846,1.7215753020296276,0.95,0.9298245614035088,0.49890964791578324
marabou,synthetic,input_dim,0.3210789286328341,1.3786143887485791,1.0,0.9833333333333333,0.3464990998789156
marabou,synthetic,output_dim,0.17344982337150971,1.1894010051399486,1.0,0.8666666666666667,0.16949371239557232
marabou,synthetic,n_param_total,0.9083033250038067,2.4801110192556117,1.0,1.0,0.9037472613120139
marabou,synthetic,n_nodes,-0.48769062217376485,0.6140428148906902,1.0,1.0,-0.47136021325588
marabou,synthetic,n_gemm_matmul,0.1318458245505168,1.140932401940618,1.0,0.9333333333333333,0.1234461258707443
marabou,synthetic,n_conv,-0.3178964205902559,0.7276781569851962,1.0,1.0,-0.3055366234700557
marabou,synthetic,n_relu,-0.5050556446598241,0.6034719944989023,1.0,1.0,-0.47470162026207263
marabou,synthetic,n_add,0.48504737869673886,1.624251961962379,1.0,1.0,0.46919054744861377
marabou,synthetic,n_mul,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,n_softmax,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,n_pow,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,graph_depth,-0.5430177415176796,0.5809923195866546,1.0,1.0,-0.5160581484262903
marabou,synthetic,n_hidden_layers,-0.5050556446598241,0.6034719944989023,1.0,1.0,-0.47470162026207263
marabou,synthetic,max_hidden_width,0.5917182825924265,1.8070908419484173,1.0,0.9833333333333333,0.6111941986335812
marabou,synthetic,onnx_file_bytes,0.8761536269099686,2.401644297951537,1.0,1.0,0.8682676306951043
marabou,synthetic,arch_MLP,-0.2226185029186147,0.8004201490061047,1.0,1.0,-0.21391880211375514
marabou,synthetic,arch_CNN,0.2226185029186157,1.2493438617727426,1.0,1.0,0.21391880211375514
marabou,synthetic,arch_ATTENTION,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,arch_POLYNOMIAL,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,arch_OTHER,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,has_conv,0.2226185029186157,1.2493438617727426,1.0,1.0,0.21391880211375514
marabou,synthetic,has_softmax,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,has_add_residual,0.3831153913682662,1.4668472818180018,1.0,1.0,0.376203094350798
marabou,synthetic,has_pow,0.0,1.0,0.0,0.0,0.0
marabou,synthetic,margin_hat_min,0.3243895812361674,1.3831860655048354,1.0,0.8666666666666667,0.2897264943213021
marabou,synthetic,g_ibp,2.6311146953315974,13.88924355127147,1.0,1.0,2.643159093710632
marabou,synthetic,unstable_fraction,1.4411104378562984,4.225385240586539,1.0,1.0,1.471891907121664
marabou,synthetic,a_tau,0.5789010648857679,1.784076768470353,1.0,1.0,0.5560830101550882
marabou,synthetic,d_eff,0.354840263301555,1.4259528590864896,1.0,1.0,0.3802565728853918
