instance_id,status,wall_time_s,rc,construction,seed
pb_cnn_29,UNSAT,49.962670,0,cnn.cnn_paired_bias,1
pb_cnn_30,UNSAT,49.186012,0,cnn.cnn_paired_bias,1
pb_cnn_31,UNSAT,48.070044,0,cnn.cnn_paired_bias,0
pb_cnn_32,UNSAT,49.505849,0,cnn.cnn_paired_bias,0
pb_cnn_33,UNSAT,67.894015,0,cnn.cnn_paired_bias,0
pb_cnn_34,UNSAT,52.697963,0,cnn.cnn_paired_bias,0
pb_cnn_35,UNSAT,46.805910,0,cnn.cnn_paired_bias,1
pb_cnn_36,UNSAT,47.063254,0,cnn.cnn_paired_bias,1
pb_cnn_37,UNSAT,51.520960,0,cnn.cnn_paired_bias,1
pb_cnn_38,UNSAT,53.720614,0,cnn.cnn_paired_bias,1
pb_cnn_39,UNSAT,60.180473,0,cnn.cnn_paired_bias,0
pb_cnn_40,TIMEOUT,600.144766,124,cnn.cnn_paired_bias,0
pb_cnn_41,TIMEOUT,600.147058,124,cnn.cnn_paired_bias,0
pb_cnn_42,TIMEOUT,600.150954,124,cnn.cnn_paired_bias,0
pb_cnn_43,UNSAT,71.174733,0,cnn.cnn_paired_bias,1
pb_cnn_44,TIMEOUT,600.162323,124,cnn.cnn_paired_bias,1
pb_cnn_45,TIMEOUT,600.162725,124,cnn.cnn_paired_bias,1
pb_cnn_46,TIMEOUT,600.171047,124,cnn.cnn_paired_bias,1
ld1,UNSAT,86.774960,0,attention.linear_dominance,1
ld2,UNSAT,90.433052,0,attention.linear_dominance,1
ld3,UNSAT,102.001924,0,attention.linear_dominance,1
ld4,UNSAT,103.566097,0,attention.linear_dominance,2
ld5,UNSAT,92.425917,0,attention.linear_dominance,2
ld6,UNSAT,89.011506,0,attention.linear_dominance,2
ld7,UNSAT,36.151089,0,attention.linear_dominance,3
ld8,UNSAT,62.504294,0,attention.linear_dominance,3
ld9,UNSAT,108.225820,0,attention.linear_dominance,3
ld10,UNSAT,107.110122,0,attention.linear_dominance,4
ld11,UNSAT,105.165917,0,attention.linear_dominance,4
ld12,UNSAT,108.765896,0,attention.linear_dominance,4
ld13,UNSAT,108.741812,0,attention.linear_dominance,5
ld14,UNSAT,104.998023,0,attention.linear_dominance,5
ld15,UNSAT,106.525971,0,attention.linear_dominance,5
ld16,UNSAT,107.961972,0,attention.linear_dominance,6
ld17,UNSAT,108.025453,0,attention.linear_dominance,6
ld18,UNSAT,93.193970,0,attention.linear_dominance,6
fp1,UNSAT,139.999623,0,attention.fixed_pattern,1
fp2,UNSAT,132.196607,0,attention.fixed_pattern,1
fp3,UNSAT,137.301649,0,attention.fixed_pattern,1
fp4,UNSAT,120.381967,0,attention.fixed_pattern,2
fp5,UNSAT,142.605903,0,attention.fixed_pattern,2
fp6,UNSAT,137.834087,0,attention.fixed_pattern,2
fp7,UNSAT,109.525827,0,attention.fixed_pattern,3
fp8,UNSAT,112.757994,0,attention.fixed_pattern,3
fp9,UNSAT,154.255592,0,attention.fixed_pattern,3
fp10,UNSAT,142.291950,0,attention.fixed_pattern,4
fp11,UNSAT,141.534392,0,attention.fixed_pattern,4
fp12,UNSAT,148.725907,0,attention.fixed_pattern,4
fp13,UNSAT,144.205993,0,attention.fixed_pattern,5
fp14,UNSAT,141.909981,0,attention.fixed_pattern,5
fp15,UNSAT,144.399364,0,attention.fixed_pattern,5
fp16,UNSAT,146.436615,0,attention.fixed_pattern,5
fp17,UNSAT,146.051321,0,attention.fixed_pattern,5
