instance_id,benchmark,domain,constructor,network_group,feat_source,margin_hat_min,g_ibp,unstable_fraction,a_tau,d_eff,profile_missing_ct,input_dim,output_dim,n_param_total,n_nodes,n_gemm_matmul,n_conv,n_relu,n_add,n_mul,n_softmax,n_pow,graph_depth,n_hidden_layers,max_hidden_width,onnx_file_bytes,arch_MLP,arch_CNN,arch_ATTENTION,arch_POLYNOMIAL,arch_HYBRID,arch_OTHER,has_conv,has_softmax,has_add_residual,has_pow,arch_type,size_missing_ct,verifier,raw_status,raw_time,raw_outcome,budget_s
pb_cnn_25,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_25,onnx,0.16176484525203705,5.0927134711782935,0.903125,6.327936783729195,27.217480870199733,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.355745792388916,solved,600.0
pb_cnn_26,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_26,onnx,0.10496724396944046,10.66247380382241,0.875,6.396929655216146,29.063403980512696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,47.62604308128357,solved,600.0
pb_cnn_26,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_26,onnx,0.10496724396944046,10.66247380382241,0.875,6.396929655216146,29.063403980512696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,98.24229598045349,solved,600.0
pb_cnn_26,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_26,onnx,0.10496724396944046,10.66247380382241,0.875,6.396929655216146,29.063403980512696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.1596510410308838,solved,600.0
pb_cnn_26,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_26,onnx,0.10496724396944046,10.66247380382241,0.875,6.396929655216146,29.063403980512696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,5.401947975158691,solved,600.0
pb_cnn_26,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_26,onnx,0.10496724396944046,10.66247380382241,0.875,6.396929655216146,29.063403980512696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,4.420171022415161,solved,600.0
pb_cnn_27,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_27,onnx,0.10984830558300018,10.186897899265562,0.875,6.396929655216146,29.386281505107696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,47.874905586242676,solved,600.0
pb_cnn_27,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_27,onnx,0.10984830558300018,10.186897899265562,0.875,6.396929655216146,29.386281505107696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,91.49835062026978,solved,600.0
pb_cnn_27,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_27,onnx,0.10984830558300018,10.186897899265562,0.875,6.396929655216146,29.386281505107696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.11082983016967773,solved,600.0
pb_cnn_27,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_27,onnx,0.10984830558300018,10.186897899265562,0.875,6.396929655216146,29.386281505107696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.366894006729126,solved,600.0
pb_cnn_27,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_27,onnx,0.10984830558300018,10.186897899265562,0.875,6.396929655216146,29.386281505107696,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,4.256605386734009,solved,600.0
pb_cnn_28,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_28,onnx,0.1251244693994522,8.94353671517586,0.875,6.396929655216146,30.557120803272078,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,49.26461219787598,solved,600.0
pb_cnn_28,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_28,onnx,0.1251244693994522,8.94353671517586,0.875,6.396929655216146,30.557120803272078,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,95.57306385040283,solved,600.0
pb_cnn_28,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_28,onnx,0.1251244693994522,8.94353671517586,0.875,6.396929655216146,30.557120803272078,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.16847920417785645,solved,600.0
pb_cnn_28,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_28,onnx,0.1251244693994522,8.94353671517586,0.875,6.396929655216146,30.557120803272078,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.478255271911621,solved,600.0
pb_cnn_28,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_28,onnx,0.1251244693994522,8.94353671517586,0.875,6.396929655216146,30.557120803272078,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.5171310901641846,solved,600.0
pb_cnn_29,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_29,onnx,0.15077097713947296,7.423915867691927,0.878125,6.39024066706535,30.633007956091372,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,49.96267008781433,solved,600.0
pb_cnn_29,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_29,onnx,0.15077097713947296,7.423915867691927,0.878125,6.39024066706535,30.633007956091372,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,84.27858304977417,solved,600.0
pb_cnn_29,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_29,onnx,0.15077097713947296,7.423915867691927,0.878125,6.39024066706535,30.633007956091372,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.1077427864074707,solved,600.0
pb_cnn_29,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_29,onnx,0.15077097713947296,7.423915867691927,0.878125,6.39024066706535,30.633007956091372,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.023371934890747,solved,600.0
pb_cnn_29,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_29,onnx,0.15077097713947296,7.423915867691927,0.878125,6.39024066706535,30.633007956091372,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.7177908420562744,solved,600.0
pb_cnn_30,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_30,onnx,0.20334160327911377,5.516683834033253,0.871875,6.3784261836515865,30.8595101865516,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,49.18601202964783,solved,600.0
pb_cnn_30,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_30,onnx,0.20334160327911377,5.516683834033253,0.871875,6.3784261836515865,30.8595101865516,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,65.92096877098083,solved,600.0
pb_cnn_30,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_30,onnx,0.20334160327911377,5.516683834033253,0.871875,6.3784261836515865,30.8595101865516,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.14322185516357422,solved,600.0
pb_cnn_30,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_30,onnx,0.20334160327911377,5.516683834033253,0.871875,6.3784261836515865,30.8595101865516,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.3958160877227783,solved,600.0
pb_cnn_30,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_30,onnx,0.20334160327911377,5.516683834033253,0.871875,6.3784261836515865,30.8595101865516,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.7706589698791504,solved,600.0
pb_cnn_31,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_31,onnx,0.11929044127464294,4.248987251892631,0.8576388888888888,6.396929655216146,27.4726077759431,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,48.07004380226135,solved,600.0
pb_cnn_31,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_31,onnx,0.11929044127464294,4.248987251892631,0.8576388888888888,6.396929655216146,27.4726077759431,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,85.96608853340149,solved,600.0
pb_cnn_31,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_31,onnx,0.11929044127464294,4.248987251892631,0.8576388888888888,6.396929655216146,27.4726077759431,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.08937382698059082,solved,600.0
pb_cnn_31,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_31,onnx,0.11929044127464294,4.248987251892631,0.8576388888888888,6.396929655216146,27.4726077759431,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.321104049682617,solved,600.0
pb_cnn_31,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_31,onnx,0.11929044127464294,4.248987251892631,0.8576388888888888,6.396929655216146,27.4726077759431,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.668743848800659,solved,600.0
pb_cnn_32,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_32,onnx,0.11414439976215363,7.451426162592365,0.925,6.396929655216146,28.69564428013545,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,49.50584864616394,solved,600.0
pb_cnn_32,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_32,onnx,0.11414439976215363,7.451426162592365,0.925,6.396929655216146,28.69564428013545,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,87.87841820716858,solved,600.0
pb_cnn_32,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_32,onnx,0.11414439976215363,7.451426162592365,0.925,6.396929655216146,28.69564428013545,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.15840625762939453,solved,600.0
pb_cnn_32,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_32,onnx,0.11414439976215363,7.451426162592365,0.925,6.396929655216146,28.69564428013545,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,22.823406219482422,solved,600.0
pb_cnn_32,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_32,onnx,0.11414439976215363,7.451426162592365,0.925,6.396929655216146,28.69564428013545,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.705457925796509,solved,600.0
pb_cnn_33,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_33,onnx,0.12343928962945938,9.204174606469563,0.9488636363636364,6.359573868672378,28.210334881534756,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,67.89401531219482,solved,600.0
pb_cnn_33,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_33,onnx,0.12343928962945938,9.204174606469563,0.9488636363636364,6.359573868672378,28.210334881534756,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,288.55443120002747,solved,600.0
pb_cnn_33,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_33,onnx,0.12343928962945938,9.204174606469563,0.9488636363636364,6.359573868672378,28.210334881534756,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.1349179744720459,solved,600.0
pb_cnn_33,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_33,onnx,0.12343928962945938,9.204174606469563,0.9488636363636364,6.359573868672378,28.210334881534756,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,TIMEOUT,600.0147929191589,timeout,600.0
pb_cnn_33,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_33,onnx,0.12343928962945938,9.204174606469563,0.9488636363636364,6.359573868672378,28.210334881534756,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,4.1149210929870605,solved,600.0
pb_cnn_34,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_34,onnx,0.12499966472387314,30.87327005225471,0.9270833333333334,6.396929655216146,30.84512351385203,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,52.697962522506714,solved,600.0
pb_cnn_34,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_34,onnx,0.12499966472387314,30.87327005225471,0.9270833333333334,6.396929655216146,30.84512351385203,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,111.83025979995728,solved,600.0
pb_cnn_34,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_34,onnx,0.12499966472387314,30.87327005225471,0.9270833333333334,6.396929655216146,30.84512351385203,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.20232009887695312,solved,600.0
pb_cnn_34,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_34,onnx,0.12499966472387314,30.87327005225471,0.9270833333333334,6.396929655216146,30.84512351385203,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,2.4431228637695312,solved,600.0
pb_cnn_34,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_34,onnx,0.12499966472387314,30.87327005225471,0.9270833333333334,6.396929655216146,30.84512351385203,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.932561159133911,solved,600.0
pb_cnn_35,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_35,onnx,0.12196370959281921,6.142929262149557,0.7569444444444444,6.393590753950631,27.99785421425675,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,46.805909633636475,solved,600.0
pb_cnn_35,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_35,onnx,0.12196370959281921,6.142929262149557,0.7569444444444444,6.393590753950631,27.99785421425675,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,86.83051133155823,solved,600.0
pb_cnn_35,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_35,onnx,0.12196370959281921,6.142929262149557,0.7569444444444444,6.393590753950631,27.99785421425675,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.09370017051696777,solved,600.0
pb_cnn_35,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_35,onnx,0.12196370959281921,6.142929262149557,0.7569444444444444,6.393590753950631,27.99785421425675,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,1.8080687522888184,solved,600.0
pb_cnn_35,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_35,onnx,0.12196370959281921,6.142929262149557,0.7569444444444444,6.393590753950631,27.99785421425675,0,48,10,2930,6,1,2,2,0,0,0,0,6,2,256,12810.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.7234182357788086,solved,600.0
pb_cnn_36,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_36,onnx,0.12521634995937347,8.937707950790248,0.875,6.396929655216146,30.123601020289417,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,47.06325364112854,solved,600.0
pb_cnn_36,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_36,onnx,0.12521634995937347,8.937707950790248,0.875,6.396929655216146,30.123601020289417,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,87.26224970817566,solved,600.0
pb_cnn_36,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_36,onnx,0.12521634995937347,8.937707950790248,0.875,6.396929655216146,30.123601020289417,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.1350691318511963,solved,600.0
pb_cnn_36,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_36,onnx,0.12521634995937347,8.937707950790248,0.875,6.396929655216146,30.123601020289417,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,1.8646652698516846,solved,600.0
pb_cnn_36,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_36,onnx,0.12521634995937347,8.937707950790248,0.875,6.396929655216146,30.123601020289417,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.428954839706421,solved,600.0
pb_cnn_37,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_37,onnx,0.11598328500986099,15.366086544537323,0.8778409090909091,6.386879319362645,29.95125955044466,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,51.52095985412598,solved,600.0
pb_cnn_37,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_37,onnx,0.11598328500986099,15.366086544537323,0.8778409090909091,6.386879319362645,29.95125955044466,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,101.35453605651855,solved,600.0
pb_cnn_37,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_37,onnx,0.11598328500986099,15.366086544537323,0.8778409090909091,6.386879319362645,29.95125955044466,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.13031983375549316,solved,600.0
pb_cnn_37,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_37,onnx,0.11598328500986099,15.366086544537323,0.8778409090909091,6.386879319362645,29.95125955044466,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,1.8183586597442627,solved,600.0
pb_cnn_37,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_37,onnx,0.11598328500986099,15.366086544537323,0.8778409090909091,6.386879319362645,29.95125955044466,0,48,10,3006,10,1,4,4,0,0,0,0,10,4,256,13924.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,4.17334508895874,solved,600.0
pb_cnn_38,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_38,onnx,0.13124972581863403,24.614496787966893,0.8984375,6.396929655216146,30.609689825433012,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,53.72061371803284,solved,600.0
pb_cnn_38,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_38,onnx,0.13124972581863403,24.614496787966893,0.8984375,6.396929655216146,30.609689825433012,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,112.04237675666809,solved,600.0
pb_cnn_38,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_38,onnx,0.13124972581863403,24.614496787966893,0.8984375,6.396929655216146,30.609689825433012,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.15016508102416992,solved,600.0
pb_cnn_38,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_38,onnx,0.13124972581863403,24.614496787966893,0.8984375,6.396929655216146,30.609689825433012,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,8.981554746627808,solved,600.0
pb_cnn_38,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_38,onnx,0.13124972581863403,24.614496787966893,0.8984375,6.396929655216146,30.609689825433012,0,48,10,3044,12,1,5,5,0,0,0,0,12,5,256,14481.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,3.873589038848877,solved,600.0
pb_cnn_39,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_39,onnx,0.11416172236204147,7.450447240132128,0.925,6.391917113392602,28.917086427611103,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,UNSAT,60.18047308921814,solved,600.0
pb_cnn_39,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_39,onnx,0.11416172236204147,7.450447240132128,0.925,6.391917113392602,28.917086427611103,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,UNSAT,81.69042086601257,solved,600.0
pb_cnn_39,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_39,onnx,0.11416172236204147,7.450447240132128,0.925,6.391917113392602,28.917086427611103,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,UNSAT,0.11380696296691895,solved,600.0
pb_cnn_39,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_39,onnx,0.11416172236204147,7.450447240132128,0.925,6.391917113392602,28.917086427611103,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,UNSAT,23.508543014526367,solved,600.0
pb_cnn_39,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_39,onnx,0.11416172236204147,7.450447240132128,0.925,6.391917113392602,28.917086427611103,0,48,10,2968,8,1,3,3,0,0,0,0,8,3,256,13367.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,UNSAT,4.0839409828186035,solved,600.0
pb_cnn_40,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_40,onnx,0.11089205741882324,15.174687980255102,0.95,6.396929655216146,109.00199360395587,0,192,10,10648,8,1,3,3,0,0,0,0,8,3,1024,44090.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,TIMEOUT,600.1447658538818,timeout,600.0
pb_cnn_40,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_40,onnx,0.11089205741882324,15.174687980255102,0.95,6.396929655216146,109.00199360395587,0,192,10,10648,8,1,3,3,0,0,0,0,8,3,1024,44090.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,TIMEOUT,600.7665739059448,timeout,600.0
pb_cnn_40,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_40,onnx,0.11089205741882324,15.174687980255102,0.95,6.396929655216146,109.00199360395587,0,192,10,10648,8,1,3,3,0,0,0,0,8,3,1024,44090.0,0,1,0,0,0,0,1,0,0,0,CNN,0,marabou,TIMEOUT,600.073075056076,timeout,600.0
pb_cnn_40,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_40,onnx,0.11089205741882324,15.174687980255102,0.95,6.396929655216146,109.00199360395587,0,192,10,10648,8,1,3,3,0,0,0,0,8,3,1024,44090.0,0,1,0,0,0,0,1,0,0,0,CNN,0,nnenum,TIMEOUT,599.9997451305389,timeout,600.0
pb_cnn_40,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_40,onnx,0.11089205741882324,15.174687980255102,0.95,6.396929655216146,109.00199360395587,0,192,10,10648,8,1,3,3,0,0,0,0,8,3,1024,44090.0,0,1,0,0,0,0,1,0,0,0,CNN,0,pyrat,TIMEOUT,600.0375089645386,timeout,600.0
pb_cnn_41,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_41,onnx,0.11204013973474503,17.154746317669346,0.9496527777777778,6.396929655216146,244.7585837985197,0,432,10,23448,8,1,3,3,0,0,0,0,8,3,2304,95290.0,0,1,0,0,0,0,1,0,0,0,CNN,0,abcrown,TIMEOUT,600.1470582485199,timeout,600.0
pb_cnn_41,sweep_all,synthetic,Paired-Biases,sweep_all::pb_cnn_41,onnx,0.11204013973474503,17.154746317669346,0.9496527777777778,6.396929655216146,244.7585837985197,0,432,10,23448,8,1,3,3,0,0,0,0,8,3,2304,95290.0,0,1,0,0,0,0,1,0,0,0,CNN,0,neuralsat,TIMEOUT,600.9113318920135,timeout,600.0
